ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,hip2_1,hip2_2,hip2_3,hip2_4,hip2_5,hip2_6,hip2_7,hip2_8,hip_1,hip_2,hip_3,hip_4,hip_5,hip_6,hip_7,hip_8,knee_1,knee_2,knee_3,knee_4,knee_5,knee_6,knee_7,knee_8,t
-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000010,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000003,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000014,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000024,-0.000023
-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000015,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000037,-0.000046
-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000034,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000018,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000022,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.000023,-0.061779
0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.794289,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.289381,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,0.461206,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,2.772530,0.230119
1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,1.066444,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.536882,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,0.000044,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,-0.000021,0.000431
0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000646,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000609,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000312,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000282,0.000192
0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,0.135074,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,-2.910226,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,3.876230,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,5.624227,-1.881978
0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,0.411253,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-1.483952,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.337668,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,-0.204272,4.580681
-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-6.552652,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,-9.521769,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,2.206828,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,-0.761962,2.114766
0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,0.382762,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,1.378790,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,17.984853,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-9.612842,-15.647842
18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,18.731620,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,1.298017,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,13.578848,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.875128,4.876156
-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,-39.273486,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,23.158299,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,2.291756,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,-21.366705,0.029815
21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,21.685218,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,0.027078,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,69.764801,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,73.519073,90.624698
95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,95.724268,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,69.379841,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,70.919216,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,78.401341,67.837919
17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,17.012367,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,48.265393,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-5.050595,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,-18.146208,37.668712
15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,15.350969,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,38.124592,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,20.707341,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,0.004167,-0.001831
-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001733,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001764,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001698,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001845,-0.001773
-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001763,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.001779,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000074,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,-0.000089,0.000085
